Discipline,HPSA Type,HPSA Sub -Type,Score  Category,Image,County,HPSA ID,HPSA Name,HPSA Status,Last Update Date,State V1,State/Territory,HPSA Score
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Weston,7569685949,Northeast Wyoming MHCA,Designated,09/09/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Johnson,7569685949,Northeast Wyoming MHCA,Designated,09/09/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Crook,7569685949,Northeast Wyoming MHCA,Designated,09/09/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Sheridan,7569685949,Northeast Wyoming MHCA,Designated,09/09/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Campbell,7569685949,Northeast Wyoming MHCA,Designated,09/09/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lincoln,7568613844,Southwest Wyoming,Designated,09/10/2021,Wyoming,Wyoming,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Sublette,7568613844,Southwest Wyoming,Designated,09/10/2021,Wyoming,Wyoming,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Teton,7568613844,Southwest Wyoming,Designated,09/10/2021,Wyoming,Wyoming,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Sweetwater,7568613844,Southwest Wyoming,Designated,09/10/2021,Wyoming,Wyoming,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Uinta,7568613844,Southwest Wyoming,Designated,09/10/2021,Wyoming,Wyoming,11
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Fremont,7568406758,Wind River Cares-Riverton,Designated,09/11/2021,Wyoming,Wyoming,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Washakie,7567713770,"HOT SPRINGS HEALTH, RRFP-WORLAND",Designated,09/11/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Converse,7567339270,Central Wyoming,Designated,11/12/2021,Wyoming,Wyoming,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Fremont,7567339270,Central Wyoming,Designated,11/12/2021,Wyoming,Wyoming,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Natrona,7567339270,Central Wyoming,Designated,11/12/2021,Wyoming,Wyoming,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Niobrara,7567339270,Central Wyoming,Designated,11/12/2021,Wyoming,Wyoming,18
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Sweetwater,7567178520,CASTLE ROCK HOSPITAL DISTRICT,Designated,09/11/2021,Wyoming,Wyoming,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Big Horn,7566854463,BIG HORN CLINIC,Designated,09/11/2021,Wyoming,Wyoming,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Converse,7566749808,GLENROCK HEALTH CENTER,Designated,09/11/2021,Wyoming,Wyoming,15
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Fremont,7563432077,Fort Washakie Health Center,Designated,09/12/2021,Wyoming,Wyoming,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Laramie,7562421290,Southeast Wyoming,Designated,09/10/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Albany,7562421290,Southeast Wyoming,Designated,09/10/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Carbon,7562421290,Southeast Wyoming,Designated,09/10/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Platte,7562421290,Southeast Wyoming,Designated,09/10/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Goshen,7562421290,Southeast Wyoming,Designated,09/10/2021,Wyoming,Wyoming,14
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Washakie,7561090656,Northwest Wyoming Mental Health Area,Designated,09/10/2021,Wyoming,Wyoming,13
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Hot Springs,7561090656,Northwest Wyoming Mental Health Area,Designated,09/10/2021,Wyoming,Wyoming,13
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Big Horn,7561090656,Northwest Wyoming Mental Health Area,Designated,09/10/2021,Wyoming,Wyoming,13
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Park,7561090656,Northwest Wyoming Mental Health Area,Designated,09/10/2021,Wyoming,Wyoming,13
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Fremont,7561033526,Wind River Cares-Ethete,Designated,09/11/2021,Wyoming,Wyoming,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,St. Croix,7559995599,WESTERN WISCONSIN HEALTH,Designated,09/10/2021,Wisconsin,Wisconsin,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Juneau,7559995597,ELROY FAMILY MEDICAL CENTER,Designated,09/10/2021,Wisconsin,Wisconsin,17
Mental Health,Facility,Federally Qualified Health Center,0 - 13,1,Sheboygan,7559995595,"Lakeshore Community Health Care, Inc",Designated,09/11/2021,Wisconsin,Wisconsin,12
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",0 - 13,1,Milwaukee,7559995594,"Gerald L. Ignace Indian Health Center, Inc.",Designated,09/11/2021,Wisconsin,Wisconsin,6
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Juneau,7559995590,NEW LISBON FAMILY MEDICAL CTR,Designated,09/10/2021,Wisconsin,Wisconsin,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Juneau,7559995589,MILE BLUFF CLINIC,Designated,09/10/2021,Wisconsin,Wisconsin,17
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Juneau,7559995588,NECEDAH FAMILY MEDICAL CTR,Designated,09/10/2021,Wisconsin,Wisconsin,17
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Bayfield,7559995586,"LAKES COMMUNITY HEALTH CENTER, INC., THE",Designated,09/12/2021,Wisconsin,Wisconsin,21
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Burnett,7559995585,St. Croix Tribal Health Center,Designated,09/11/2021,Wisconsin,Wisconsin,15
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Brown,7559995584,Oneida Health Center,Designated,08/17/2022,Wisconsin,Wisconsin,17
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Ashland,7559995583,BAD RIVER HEALTH SERVICES,Designated,09/11/2021,Wisconsin,Wisconsin,17
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",0 - 13,1,Vilas,7559995582,Peter Christensen Health Center,Designated,09/11/2021,Wisconsin,Wisconsin,13
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Menominee,7559995579,Menominee Health Center,Designated,09/12/2021,Wisconsin,Wisconsin,20
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Sawyer,7559995578,Lac Courte Oreilles Health Center,Designated,09/11/2021,Wisconsin,Wisconsin,16
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Forest,7559995577,MOLE LAKE HEALTH CENTER,Designated,09/11/2021,Wisconsin,Wisconsin,14
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",0 - 13,1,Forest,7559995576,POTAWATOMI HEALTH CENTER,Designated,09/11/2021,Wisconsin,Wisconsin,13
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Shawano,7559995575,Stockbridge Munsee Health Center,Designated,09/11/2021,Wisconsin,Wisconsin,20
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Bayfield,7559995573,RED CLIFF HEALTH CENTER,Designated,09/11/2021,Wisconsin,Wisconsin,14
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Outagamie,7559995569,"Partnership Community Health Center, Inc.",Designated,09/11/2021,Wisconsin,Wisconsin,18
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Rock,7559995567,Community Health Systems Inc,Designated,09/10/2021,Wisconsin,Wisconsin,22
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Kenosha,7559995566,KENOSHA COMMUNITY HEALTH CENTER INC,Designated,09/10/2021,Wisconsin,Wisconsin,23
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Marathon,7559995565,"PRIMARY CONNECTION HEALTHCARE, INC",Designated,09/10/2021,Wisconsin,Wisconsin,19
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Monroe,7559995564,"SCENIC BLUFFS HEALTH CENTER, INC",Designated,09/11/2021,Wisconsin,Wisconsin,18
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Brown,7559995563,NEW COMMUNITY CLINIC INC LTD,Designated,09/10/2021,Wisconsin,Wisconsin,16
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Milwaukee,7559995562,"Sixteenth Street Community Health Centers, Inc.",Designated,09/10/2021,Wisconsin,Wisconsin,16
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Milwaukee,7559995560,"MILWAUKEE HEALTH SERVICES, INC.",Designated,09/10/2021,Wisconsin,Wisconsin,22
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Milwaukee,7559995559,"OUTREACH COMMUNITY HEALTH CENTERS, INC.",Designated,09/10/2021,Wisconsin,Wisconsin,18
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Dane,7559995558,"Access Community Health Centers, Inc.",Designated,09/12/2021,Wisconsin,Wisconsin,15
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Milwaukee,7559995556,"Progressive Community Health Centers, Inc.",Designated,09/10/2021,Wisconsin,Wisconsin,21
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Waushara,7559995555,"LA CLINICA DE LOS CAMPESINOS, INC.",Designated,09/11/2021,Wisconsin,Wisconsin,20
Mental Health,Facility,Federally Qualified Health Center,14 - 25,1,Wood,7559995554,"Family Health Center Of Marshfield, Inc.",Designated,09/10/2021,Wisconsin,Wisconsin,20
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Polk,7559982627,CLEAR LAKE CLINIC,Designated,10/05/2023,Wisconsin,Wisconsin,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Barron,7559971219,MARSHFIELD MEDICAL CENTER RICE LAKE CLINIC,Designated,09/23/2022,Wisconsin,Wisconsin,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Grant,7559823006,POTOSI TENNYSON MEDICAL CLINIC,Designated,12/16/2022,Wisconsin,Wisconsin,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Marinette,7559723845,BELLIN HEALTH PESHTIGO,Designated,12/28/2021,Wisconsin,Wisconsin,16
Mental Health,Facility,Correctional Facility,0 - 13,1,Columbia,7559714810,Columbia Correctional Institution,Designated,06/02/2022,Wisconsin,Wisconsin,12
Mental Health,Facility,Correctional Facility,0 - 13,1,Milwaukee,7559681488,Milwaukee Secure Detention Facility,Designated,06/02/2022,Wisconsin,Wisconsin,9
Mental Health,Facility,Correctional Facility,0 - 13,1,Racine,7559676420,Racine Correctional Institution,Designated,08/24/2018,Wisconsin,Wisconsin,6
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Marinette,7559603174,Marinette County,Designated,03/07/2022,Wisconsin,Wisconsin,10
Mental Health,Facility,Rural Health Clinic,14 - 25,1,St. Croix,7559574263,WESTERN WISCONSIN HEALTH ROBERTS CLINIC,Designated,08/04/2022,Wisconsin,Wisconsin,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Barron,7559551731,MARSHFIELD CLINIC CUMBERLAND CENTER,Designated,02/05/2024,Wisconsin,Wisconsin,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Marinette,7559425331,BELLIN HEALTH MARINETTE,Designated,12/28/2021,Wisconsin,Wisconsin,16
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Sawyer,7559353751,ESSENTIA HEALTH HAYWARD CLINIC,Designated,09/10/2021,Wisconsin,Wisconsin,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Dunn,7559349557,Dunn County,Designated,04/10/2023,Wisconsin,Wisconsin,16
Mental Health,Facility,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",14 - 25,1,Shawano,7559291447,Wittenberg Health Location,Designated,09/12/2021,Wisconsin,Wisconsin,19
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Crawford,7559078132,KICKAPOO VALLEY MEDICAL CLINIC,Designated,09/23/2022,Wisconsin,Wisconsin,17
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Jefferson,7558978034,FHC CENTER FOR WOMENS HEALTH CLINIC,Designated,09/23/2022,Wisconsin,Wisconsin,12
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Clark,7558760917,LI-Clark County,Designated,12/10/2021,Wisconsin,Wisconsin,17
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Iowa,7558723049,UPLAND HILLS HEALTH CLINIC BARNEVELD,Designated,09/23/2022,Wisconsin,Wisconsin,10
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Grant,7558694095,Grant County,Designated,01/05/2022,Wisconsin,Wisconsin,15
Mental Health,Facility,Rural Health Clinic,14 - 25,1,Vilas,7558651501,MARSHFIELD CLINIC EAGLE RIVER CENTER,Designated,02/05/2024,Wisconsin,Wisconsin,16
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Burnett,7558617529,Burnett County,Designated,01/05/2022,Wisconsin,Wisconsin,18
Mental Health,Facility,Rural Health Clinic,0 - 13,1,Vernon,7558613953,BLAND CLINIC VERNON MEMORIAL HOSPITAL,Designated,09/23/2022,Wisconsin,Wisconsin,13
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Milwaukee,7558559758,North Milwaukee,Designated,02/02/2022,Wisconsin,Wisconsin,9
